" יחי נשיא מדינת ישראל , יחי יחי יחי . את זה אמרת ב דמעות חנוקות לאחר ה בחירות ה קודמות ... זמנך הגיע ! ב הצלחה כבוד ה נשיא "	0
לא מתאים להיות נשיא	1
יחי ה נשיא	0
ו נא לא לשכוח להזמין את אנחנו ל טכס ה השבעה אם ה דבר יתאפשר	0
ה עזר כנגד הוא ! מרגש .	0
ל את לישון נראה ש עוד לא קמת	1
" מדינת ישראל זקוקה ל ה ניקוי , ניקיון יסודי מ קרציות , מוצצי דם ש ניקראים טרוריסטים . רובי ריבלין , ביבי , בני גנץ , בוגי יעלון , הגיע ה זמן להשמיד את מה ש יושב ל אנחנו על ה וריד . "	1
חמודה ..	0
ברכות ל אנשי ה מדינה	0
ל את לישון נראה ש עוד לא קמת	1
" ו אני לא מאמין ש אף אחד לא ה יזכר את זה ש בחורה יהודיה ה תסלאמה ב תהליך זה של נישואין מעורבים ו זה ב עיני נשיא מדינתנו ב סדר ? מפריע ל הוא ה הפגנה ה אסון פה ש אם לא נעצור את זה בעוד מאה שנים מה ישאר מ ה עם ה יהודי ? ו על זה היית צריך לדבר רובי לא על הפגנה מטופשת ש לא תעשה כלום , חבל על אתה רובי ! "	1
איזה מתוקה ! חופשה נעימה ו בריאה !	0
חג שמח ב הצלחה ב מירוץ ל נשיאות אולי יהיה ל ה חקלאים סוף סוף נציג ש ייצג את הם .	0
ל נשיא ה נבחר ב הצלחה	0
אולי תחסוך מאית של אנחנו את ה גזענות של אתה	1
" ה לב פשוט נקרע , די הגיע ה זמן להביא שקט ל מדינת ישראל ו לתת ל צהל לעשות את מה ש הוא יודע בלי פוליטיקה , לא ייתכן ש ילדי ה דרום ו לא רק הם כי זה כל ה ארץ לא יהיה ל הם חופש גדול כמו ש צריך , לא יתחילו את שנת ה לימודים כמו ש צריך , רובי ריבלין ה יקר , כ נשיא ה מדינה הגיע ה זמן להתערב ו לתת ל צהל להגן על ה מדינה ה קטנה ש לנו כמו ש צריך "	0
עם אשה כ ה זאת כבר זכיתה	0
ברכות לבביות רובי ה יקר . כל ה כבוד על ה פרגון של ה רעיה כמו ש צריך ! 💐	0
" צורי ימסכן אחד !!!! אתה ככ סתום כמו כל חבריך ש אתה לא מבין כמה היא הולכת לסבול , ככ מטומטם ש לא מבין ש הוא לקח ילדה מ בית שבור ו פיתה את היא עם 50 שקל , ככ מפגר ש לא מבין ש אם אתה היית מתחתן עם ערביה היית ש חוט בתוך פח !!! אבל מה לעשות ש אתם אוהבים לשים תראש בתוך ה תחת ו לא לראות קדימה , תסדר לאחותך ב חור ערבי ו אז נראה את אתה מדבר , חולרה.עוכר ישראל !! "	1
עצוב . יהי זיכרו ב ה רוך .	0
הרבה בריאות אושר עושר ו כושר ....	0
" שבת שלום נשיאנו ה יקר . הרבה אהב""ה . "	0
לא בעד ש ילך ל ה כפרים ו יקח מ שם ערביה למה דווקא יהודיה ל מממהההה . דייי לשחק את היא יפה נפש פתאום להיות עם לב גדול בתכלס אף 1 לא היה רוצה את ה משפחה ה ערבית כ משפחתו ...	1
היישר אדוני ה נשיא !!! מצטרפת ב תקווה גדולה ל חלומך ו מאחלת ל כולנו התנהלות אישית ו ציבורית עיוורת צבעים	0
מה בדיוק שמאלני ב מה ש רובי ריבלין כתב ?	0
אוהבים את אתה ה נשיא של ישראל .	0
" כבוד ה נשיא , פער רב מאד עובר בין התנגדות ל אלימות ו הסתה לבין לאחל ל ה זוג ה טרי ב ריאות ו נחת . כ נשיא מדינת ה יהודים קיימת ציפיה ש תתמוך ב ה מאבק ל קיום ה לאום ה יהודי ו תיאבק על כל יהודי . ו לפחות ש לא תברך זוג מתבולל . "	1
Yair libman תשאל את ש חורציאניטיס ....	1
לא היית צריך להגיב ל חתונת ה התבוללות . בתור נשיא מדינת ה יהודים אני הערכתי את אתה לפני ו עכשיו אני מתבייש ב אתה ש אתה מעודד את זה	1
רק רובי ינצח . זה סופי ו מוחלת חד ו חלק .	0
קיבלת את ה תפקיד ש אין ל הוא ראוי מן את ה יכולת של אתה להיות נטרלי לקבל לכבד ו לאהוב את כולם היא ה גאווה ל תפקידך	0
ברכות עם בחירתך ל תפקיד נשיא ה מדינה בטוחים ב נאמנותך ו ב איושרך ל מדינת ישראל מדינת ה יהודים כבוד ל אנחנו ו ל ה מדינה .	0
קראתי את ה תגובות . בושה אייך אנשים כותבים ל נשיא ה מדינה של אנחנו . ב ה ספר שמות כתוב ו נשיא לא תאור . כלומר אסור לקלל נשיא ה עונש הוא ה כבד ב יותר.אנשים מאמינים ו בכלל צריכים לבטא את דבריהם ב לשון נקיה . מי ש מנבל את פיו זה מעיד על הוא ב בחינת ה פוסל ב מומו פוסל . ו אידך זיל גמור	0
נקמת ילד קטן לא ברא ה שטן . ו ל אתה כבוד ה נשיא ה אנושי ו ה רגיש ש ל נו-הלוואי ו תכבד ב נוכחותך רק שמחות !	0
מתוק ! נחת !	0
ברוך תהיה . שמח ש נבחרת ו זכות היא ל אני ש יש ל אנחנו נשיא כמו אתה !	0
" מי אתה ? מאיין באת ? כל מקום אל הוא הגעת , כל דבר ב הוא התעסקת ראית רק כשלונות . אנא מן אתה , אל תתערב ב ה דברים ש אינך מבין . תעשה את תפקידך כראוי , לשבת ב ארוחות ערב מפוארות ש אנחנו ה אזרח ה קטן מ שלם ו לשבת שם כמו גולם מבלי להוציא מילה , מבלי ש יבינו כל ה עולם חלילה - מיהו ״ ה אזרח מספר 1 ״  של מדינת ישראל . ראדי הוא שחקן מלוכלך , גרוע ו סמרטוט . ה עיסוק של הוא מזמן אינו ב ה כדורגל אלא אך ו רק ב ה פוליטיקה ו פרובוקציה מטונפת . ה הודעה של אתה נותנת ל אפס ה זה לגיטימציה להפוך ו להיות כמו חנין זועבי ו אחמד זיבי . בקיצור , ש חרר את אנחנו . נחנקנו מן אתה עוד לפני ש ישבת על ה כסא . "	1
בושה ו ב ה זיון . לשמוע . את נשיא מדינה .	1
" תתבייש ל אתה " " נשיא מדינת ה יהודים " " ! "	1
יישר כוח ו ב הצלחה מרובה חבר יקר	0
ב ה הצלחה ו ב קלות ו תמשיך לייצג את עם ישראל ו מדינת ישראל . זכית בזכות ו לא ב ה חסד	0
דווקא מן אתה לא הייתי מ צפה..בושה ל ה מדינה !	1
כבוד ה נשיא אינו יכל להביע את עמדתו ו מן ה ראוי ש לא יפרסם מאומה ב ה רשתות ה חברתיות	1
זה ש את היא נשיא ראוי תמיד ידעתי . מקווה ש אנחנו נהיה עם ראוי ל אתה .	0
אשרי אנחנו ש את היא ה נשיא !!! מצטרף ל ברכות ו ל ה איחולים	0
" ב שביל זה בחרנו בריבלין ? , סיכן את היא ה ילדה מורל , עזבה את דתה , מקור מים חיים , ו ה לכה לחצוב ב בארות ריקים מלאים נחשים ו עקרבים . ו אין מי ש יציל את היא מ ידם , זה מה ש קרה את היא , כאשר הורים מתגרשים , אין מי ש ישמור על ה צאן , אז באים ה זאבים ה טורפים , ש טורפים את ה צאן , ו השרה גרמן ו ריבלין נשיא פלסטין , כמו חברו ש מעון הרס , באים לאחל ל הם ב תאבון . "	1
" מ ענין , עד עכשיו לא קיבלתי ברכות לשבת מן הוא . מה קרה ? "	1
צודק צבי . ו זה מה ש אני ציפה את היא ש נשיא יעשה הרבה כדי לשכנע ו לא להיות פסיבי .	0
אני גאה ב אתה כבוד ה נשיא ל כל אחד ו אחת ה זכות לחיות את חיו כ רצונו	0
גאה ש את היא נשיא ....	0
כבוד ה נשיא - כל ה כבוד !	0
יישר כוח !	0
אפשר לתת ל הוא תפקיד ה צלם של בית ה נשיא	0
" אני גם מבינה ש אתה מרגיש ב ה מבחן אבל ה עם מאחורי אתה אתה לא צריך להוכיח ל אף אחד שאתה ראוי , תדבוק ב ה מנטליות ה אמיתית ש ל ך או ש לפחות תהיה הוגן כלפי כולם !!! "	1
" היום , כל ילד יודע את מה ש נתניהו צפה מראש ו אמר הרבה שנים ו לא הייתה ל הוא לגיטימציה רחבה ב ה עם , בוודאי לא ב ה עולם כולו , ש רק עכשיו נזכר להתעורר . ישראל ה הססנית ו ה מוסרנית ב פשיטת רגל ! ישראל ה חדשה תקיפה ו גם תוקפנית ! כש בעל ה בית ( אמריקה ) שם את ה מפתחות על ה שולחן ו הולך לשחק גולף ב זמן ש ה איסלאם ה רדיקלי משתולל ב כל ה עולם ו ה אנטישמיות מרימה ראש ב עזות מצח ב ה חוצפה ו ב תוקפנות . אסור ל אנחנו להאשים איש ו לא להטיל אחריות על איש , אומה או ארגון זולת עצמינו ! צריך להתחיל לעבוד ו לעבוד " " מלוכלך " " ! די ל מכבסת ה מילים ש הנחיל ל אנחנו ה שמאל ה פיוטי ב ניצוחו של שמעון פרס . מזרח תיכון חדש יהיה פה ו עוד איך יהיה פה אם לא נפעל היום ! עכשיו ! Benjamin Netanyahu - בנימין נתניהו משה ( בוגי ) יעלון - Moshe ( Bogie ) Ya'alon יובל שטייניץ "	0
" ל ענ""ד יש מגבלת גיל .. לא לוקחים איברים של אנשים מעל גיל מסויים .. ש תאריך ימים אדוני ה נשיא ש ב ה דרך , אבל חתימתך אינה מסייעת לאיש ב אופן מעשי אלא רק " " מורלית " " .... כך ל ענ""ד ... "	1
כל ה כבוד ל ה נשיא . רק תדע ש כך תיראה ארץ ישראל השלמה ש ב היא אתה דוגל .	0
" כש רוצחים חפים-מפשע מ כל סוג של רצח - הוא " " רצח " " , ידיים מ גואלות ב דם ב אותה מידה . ל ה חוקק ב דחוף ב כנסת " " עונש מוות " " ל רוצחים מחבלים ו טרוריסטים ש רוצחים ללא הבחנה ! שיחזרו ל ביתם מתים כמו ש אחרים חזרו ל ביתם מתים , עין תחת עין ו שן תחת שן ! גם יעזור ל דילול ה שטנים מן ה עולם ! גם ה צדק ייעשה ו לא רק ייראה ! גם מניעת ילודת דור חדש של מרצחים בני מרצחים , כי ה חינוך של ה רוצחים בא מ ה בית ו ה גנים עוברים מדור ל ה דור ! כ נאמר : ה כוונה במקום - להרוג את הם כש הם קטנים , יותר פשוט למנוע את לידתם ל מניעת זיהום ה עולם ! "	1
" ש תזכה ל הרבה נחת מ ה ילדים ו ה נכדים , בריאות , ו עד מאה כ -עשרים ל נשיאנו !!! "	0
" נשיא ה מדינה ה נבחר ב הצלחה רבה ב תפקידך . תמשיך לייצג נאמנה את ה עם ב ה ארץ ישראל אָבִינוּ ש ֶׁבַּשָּׁמַיִם , צוּר יִשְׂרָאֵל ו ְגוֹאֲלוֹ , ב ָּרֵךְ אֶת מ ְדִינַת יִשְׂרָאֵל , רֵאשִׁית צְמִיחַת גְּאֻלָּתֵנוּ . ה ָגֵן עָלֶיהָ ב ְּאֶבְרַת חַסְדֶּךָ , ו ּפְרֹשׁ עָלֶיהָ סֻכַּת ש ְׁלוֹמֶךָ , ו ּשְׁלַח אוֹרְךָ ו ַאֲמִתְּךָ ל ְרָאשֶׁיהָ , ש ָׂרֶיהָ וְיוֹעֲצֶיהָ , ו ְתַקְּנֵם ב ְּעֵצָה טוֹבָה מִלְּפָנֶיךָ . חַזֵּק אֶת יְדֵי מְגִנֵּי אֶרֶץ קָדְשֵׁנוּ , ו ְהַנְחִילֵם אֱלֹהֵינוּ יְשׁוּעָה ו ַעֲטֶרֶת נִצָּחוֹן תְּעַטְּרֵם , ו ְנָתַתָּ ש ָׁלוֹם בָּאָרֶץ ו ְשִׂמְחַת עוֹלָם ל ְיוֹשְׁבֶיהָ . ו ְאֶת אַחֵינוּ כ ָּל ב ֵּית יִשְׂרָאֵל פְּקָד-נָא ב ְּכָל אַרְצוֹת פְּזוּרֵיהֶם , ו ְתוֹלִיכֵם מ ְהֵרָה קוֹמְמִיּוּת ל ְצִיּוֹן עִירֶךָ ו ְלִירוּשָׁלַיִם מִשְׁכַּן ש ְׁמֶךָ , כ ַּכָּתוּב ב ְּתוֹרַת מ שֶׁה עַבְדֶּךְ : " " אִם יִהְיֶה נִדַּחֲךָ ב ִּקְצֵה ה ַשָּׁמַיִם , מִשָּׁם יְקַבֶּצְךָ ה' אֱלֹהֶיךָ ו ּמִשָּׁם יִקָּחֶךָ . וֶהֱבִיאֲךָ ה' אֱלֹהֶיךָ אֶל ה ָאָרֶץ אֲשֶׁר יָרְשׁוּ אֲבֹתֶיךָ ו ִירִשְׁתָּהּ , ו ְהֵיטִבְךָ ו ְהִרְבְּךָ מֵאֲבֹתֶיךָ " " וְיַחֵד ל ְבָבֵנוּ ל ְאַהֲבָה ו ּלְיִרְאָה אֶת שְׁמֶךָ , ו ְלִשְׁמֹר אֶת כ ָּל דִּבְרֵי תּוֹרָתֶךָ . וּשְׁלַח ל ָנוּ מ ְהֵרָה ב ֶּן דָּוִד מ ְשִׁיחַ צִדְקֶךָ , ל ִפְדּות מְחַכֵּי קֵץ יְשׁוּעָתֶךָ . ה וֹפַע ב ַּהֲדַר גְּאוֹן עֻזֶּךָ עַל כ ָּל יוֹשְׁבֵי תֵּבֵל אַרְצֶךָ , ו ְיֹאמַר כ ֹּל אֲשֶׁר נְשָׁמָה ב ְּאַפּוֹ : " " ה' אֱלֹהֵי יִשְׂרָאֵל מֶלֶךְ , ו ּמַלְכוּתו ב ַּכּל מ ָשָׁלָה " " . אָמֵן סֶלָה . "	0
" איך אתה השתנה את היא ב רגע ?! איך אדם יכל לשנות עצמו ב יממה אחת בלבד ? מי דיבר על הסתה/אלימות/או גזענות ? אנחנו יהודים אדוני ה נשיא , ו לכן לא קיים ב לקסיקון ה יהודי ש תהיה התבוללות . * מישהו חייב להחליף את ה כיסא ה זה ל כיסא של אליהו ה נביא . "	1
מה זה צריך לעניין אותירוצה להתחתן ש תיתחתן אמא של היא מרוצה מי אנחנו ש נגיד ל היא לא מצד אני ש תתחתן עם 4	1
אני כותב הרבה כדי ש בטוח תראה את זה	1
ציונות בשביל אני זה רובי ריבלין ה נשיא ה בא של מדינת ישראל	0
אלו לא מילים של נשיא מדינה יהודיתתתתתתתת	1
תודה ש בת שלום	0
קצת גיוון	0
" בושה ו חרפה ל מדינת ישראל ! חיילים נהרגים ב עזה , כל ה מדינה תחת רקטות , אבא של מורל עם דמעות ב ה עיניים מתחנן ש ה בת של הוא תחזור אל הוא ו אל חיכו של עם ישראל ו נשיא ה מדינה , רובין ריבלין , מברך את מורל ו מחמוד : " " אני מאחל ל ה זוג ה טרי ב ריאות , נחת ו שמחה " " . ו רובלין אני מאחל ל אתה את ה הפך כי אתה לא יהודי ו אתה לא דמוקרטי ! אתה שונא ישראל ! "	1
" יהי זכרו ב ה רוך 😢  ה לב שבור , פצע מ דמם ... "	0
" רובי , עם כל ה כבוד אתה צבוע . "	1
מצמרר ו כואב יהי זיכרו ב ה רוך	0
ב הצלחה ל ך מ כל ה לב ו מדינה שלמה ש מחה ל נשיא חדש ו אזרח מס אחד	0
ב הצלחה - אין ל אני מושג ל מה אבל אני הרגיש את היא ש יש ל אנחנו נשיא נהדר .	0
" רובי ריבלין היכר שבת שלום ל אתה ו ל בני משפחתך אני מאחלת ל אתה הצלחה ב קרוב נאשי מדינתנו ישראל ב ""ה "	0
ראובן רובי ריבלין נשיא מדינת ישראל אתה פשוט בושה !!! ל ה עם ישראל כולו בושה כ אדם יהודי ו עוד יותר בושה כ נשיא מדינת ישראל מדינת ה יהודים להזכירך כנראה ש שכחת אתה תומך ב נשואים של יהודיה עם ערבי ??? למה ברחנו מ ה גולה בשביל נשואי תערובת ו התבוללות כאן ב ארץ ה קודש ??? השתגעת או מה עובר ל אתה ב ראש ? אתה ביזיון ו חבל ל אנחנו ש אתה נשיא ה מדינה אם אלו עמדותיך אוח ל אנחנו מ הבאות !! אך בטוחה אני ש אם היה מדובר ב בת משפחתך כמו ביתך או נכדתך היית מגיב ב צורה חמורה ביותר ו היית מונע את ה אסון אני מאחלת ל אתה שה ׳  ישיב ל אתה את בינתך כנראה ש היא בורחת מן אתה ב גילך ה מופלג . אני מתביישת ב אתה !!!!	1
ערבי עם יהודיה ??? עצוב מאוד !	1
ב ה הצלחה מגיע ל אתה אתה הכי ראוי מ כולם .	0
יו כמה גזענים יש ב ה ישראל !!! פחד ...	0
" ב זכות עשייתך ו פעילותך ה אקטיבית כבוד ה נשיא , קיימת אולי תקווה ל מדינתנו אולי אפילו ב דורנו אנו . סוף סוף פיגורה ב מעמדך מ ה ימין מדבר ב שבחה של אנושיות , שיוויון ו אחדות אמיתית בתוך ארצינו ( ו לא רק בתוך ציבור נבחרים ספציפי ) . זה מחמם לב ו מעודד כ לכך . אני מחזק את ידיך ו גאה ש ה ינך נשיאי . "	0
מזל טוב איש יקר ו ממש מגיע ל אתה כי אתה איש מיוחד ו צנוע ו מאחל ל אתה ו כל ה משפחה ה רבה בריות הצלחה אהבה ו שמחת חיים מוריס ה גרוזיני	0
עצוב מאוד	0
" ב ה פעם ה ראשונה ש ראיתי את אתם אתם כל כך דומים זה ל זו ש זה פשוט קסם . זוג שהינו אחד . אאחל ל אנחנו ל כולנו ה אזרחים ש מחר נשמע ב תוצאות כי ריבלין זכה . ה זכיה ה זו היא ל כולנו לגשר בין ה שמאל ל ה ימין ו להפך . ו כפי ש ערן פוגל כתב כל כך נכון " " נחמה תהיה שינוי מרענן ב מסדרונות ה שלטון . " " "	0
תודה על תגובתך ו תודה ש בחרת להתייחס ל ה אירוע . חשוב מאוד להעמיד ב ה מקום את ה הסתה ה ברברית ה זו .	0
" עילם שלום ל אתה , בארה ״ ב ו ב אירופה כבר כולם מתחתנים עם כולם ו זה כבר קרה את היא , לפי דעתי ב ה ארץ זה יקרה ב ה עתיד משתי סיבות עיקריות : 1 ) ה רבנות מקשה על ה אנשים להתגייר ו זה מכשול מאוד משמעותי . 2 ) חלק מכובד מ ה עולים ל ה ארץ אחד מ הורים של הם יהודי ו אפילו ה סבא או ה סבא של אבא יהודי ו הם חלוקים בין ה נצרות ל יהדות או פשוט תירוץ ו לא קשור ל יהדות ל רמת חיים יותר טובה . מאשר ה מדינות ש באו מ מנה , הגיוני ? "	1
אהבתי מאוד את ה נאום של אתה ב כנסת . ב דרך כלל אן ל אני סבלנות לשמוע נאומים אבל הפעם נהנתי מאוד להקשיב לנאום .	0
" זכותך לחשוב מה ש בא ל אתה נכון . אבל אתה צריך לדעת לקבל ביקורת אתה יכול להסכים ו אתה יכול גם ש לא . ה הורים של מורל חצויים אמא של היא מסכימה אבא של היא פנה ל ה עזרה שינסו להוציא את ה בת של הוא מ את הוא ב חור ערבי . אבא של היא בכה ל עזרה אז על אזה שלמות אתה מדבר בדיוק ? מגיע אל את בחור ו מבקש עזרה תפנה ל הוא את ה גב ? מ זה אומר עלייך ?? ו אם יש בחורות ש יושבות עם בדואים ו אתה יושב ב ה צד ו לא עשה את היא כלום כנראה של אתה אין את ה רגש ה יהודי ש צובט ל אנחנו ב לב לראות את זה . אני לא רוצה " " לשבת על את " " כי סך ה כל אין ל אני דבר נגד אתה . אבל ציינתי ב כוונה את אחותך ( מבלי לדעת אם יש ל אתה או אין ) כי ב ה רגע ש זה מגיע ל משפחה קרובה ה דעות משתנות ו את זה רציתי להדגיש ו לפי ה תגובות של אתה גם הצלחתי . "	1
" ה נשיא פשוט אוהב אדם ו אוהב ישראל ו לא רודף פרסום , אדם מקסים צנוע לכת ביידיש אומרים עמאנש "	0
נשיא בישראל מעודד התבוללות . בושה !! אתה בזיון ו תוריד תכיפה	1
כהן מנחם אתה לא מ קיר את ה איש ה זה ( ה נשיא ) אז אל תהיה מגעיל	0
" ה מצב אנוש . בנו של ראש ה ממשלה בועל נוצרייה מ אירופה ( את היא יבשת ארורה ש אדמתה ספוגה ב דם יהודי ) , ו נשיא מדינת ה יהודים מאחל נחת ו שמחה ל ה כלבה ש בגדה ב עמה ו חברה ל אוייב . אנחנו זקוקים ל ה מכבים . ו מהר . "	1
שבוע טוב ו ב הצלחה	0
" כבוד ה נשיר מר ריבלין , אני פנה את היא אליך ב שם גמלאים ה סובלים לאחרונה מ ה הוראה ה חדשה ה מחייבת את הם להציג תעודת אזרח וותיק לפני ה נהג , באם ה תעודה לא נמצאת ב רשותם מושת עליהם מלוא מחיר ה כרטיס . מצרפת העתק מכתבי ש נשלח ל פניות ה ציבור ב ה אגד ו יש לציין כי ענו מיד ו הפנו את אני ל שר ה תחבורה , מ נסיוני אני יודעת כי אין טעם לפנות ל שר אני פנה את היא אל אתה כ נשיאנו ה אהוב ב תקווה כי תוכל למצוא מענה , להלן העתק מ כתבי ש נשלח ל אגד ו ל שר ה תחבורה : נכבדי , לפני יומיים נסעתי ב אוטובוס ב חיפה , ב אחת ה תחנות עלתה אישה מבוגרת מאוד , חרושת קמטים ו ביקשה לשלם עבור ה נסיעה , ה נהג פנה אליה ו ביקש מן היא להציג ב פניו תעודת אזרח וותיק , מאחר ו ה אוטובוס היה ב ה נסיעה , ו על מנת להוציא את ה כרטיס היה עליה להחזיק ב תיקה ב שתי ידיים ו לחפש את ה תעודה , ה סכנה לפני היא עמדה היא ליפול באם ה נהג יעצור ב עצירה פתאומית , פניתי ל נהג ו שאלתי מדוע הוא לא מאמין ל אישה ? היא אמרה ל הוא כי בת 85 שנה , ה נהג ה סביר כי זוהי הוראת משרד ה תחבורה ו עליו לציית או ש יושת על הוא קנס של 5000 שקלים כי יש על הוא ביקורת . ביררתי עם מר זיאד מאגד חיפה ו הוא אימת את ה הוראה ה זו . שאלתי , האם אין מקום ל שיקול דעת ה נהג ? הרי נהגי " " אגד " " מספיק אינטליגנטים להבחין בין מתחזה ל אדם זקן , יש דבר ה נקרא " " לפנים מ שורת ה דין " " אני פנה את היא ב בקשה לרענן את ה הוראה ה גורמת עוגמת נפש לקהל ה מבוגרים ו ה נהגים כ אחד . ב תקווה ש ה שכל ה ישר יפעל ב מקרה זו , ב כבוד רב , רחל עזריה , יו""ר וועדת ה גמלאים , חברת ה נהלה , ו עד הר ה כרמל "	2
" ב ה כנסת ישראל יושבים שרים אטומים ו חברי כנסת מנותקים , ש כל מעשיהם הוא לפטר ו להרוס , כדי לגזור קופון ב ה דרך ל ה פיסגה . אם ב ה כנסת ישראל יש אוייבים ו שונאים , אז אין פלא ש במקום להיבנות , יש הרס ו חורבן ב ה עם . "	1
נא להחליף את ת.ד .	0
ברכותי ... מרגש מ אוד..עלה ו ה צלח !!	0
עוד אחד ש שפיותו מוטלת ב ה ספק ו ה פך להיות פרו ערבי על מנת להיבחר ל ה תפקיד ה כל כך מיותר ה זה	1
" ה לוואי !!!! כש הייתי בת 14 ראיתי את סבתא של אני בכה את היא . שאלתי למה ? ענתה ל אני בודה מנגבת את ה דמעות ש החזירו אז שבויים מ מלחמת יום כיפור . אח ״ כ ב מהלך חיי דמעותיה היוו עבור אני תקווה ו גלעד שליט שב . כעת , אני נושאת ב ליבי את את הוא זיכרון ו מתפללת . ה לוואי ! במהרה ! ישובו . "	0
אדיני ה נשיא !!! מה קרה ל אתה ?! פתאום אתה מדבר אחרת .. זה לא מה ש ציפינו מן אתה ... תהיה אתה .. שפיך ליבך יהיו שווים ... מה ה התחסדית ה זאת	1
ברכות רבות ל היבחרך . יהי ה ׳  עמך ו כבוד גדול ל אנחנו היותך ל נשיא ה מדינה !	0
אשרי ילד את את ו אשרי אנחנו אנחנו אדוני ה נשיא .. ש זכינו ב ה אדם כה חם אנושי עם נשמה גדולה ש אין הרבה ב ארצנו ב הצלחה ו אנחנו את אתה	0
אשרי אנחנו ש יש ל אנחנו כ ה זה נשיא	0
מזל טוב ל נשיא ה נבחר של מדינת ישראל	0
רובי בשביל אני אתה ה סבא של כולנו !	0
ב אוגוסט * ... שבת שלום ל כל עם ישראל : )	0
מזל טוב מגיע ל אתה איש יקר נקי ו זך אוהבים את אתה	0
תחזור להיות רובי ריבלין ש כולנו מכירים ! ה ימני ו ה ציוני ! מספיק עם ה פנים ה יפות של ה נשיאות !!!	1
אמת .	0
צדיק ב סדום ברכה ו הצלחה ש מחר אור חדש על ציון תאיר ו תהיה ל נשיא ה עם ה יהודי	0
ל כל ה כותבים	0
ב ה הצלחה ב ה תפקיד ה חדש	0
" ה לב נקרע ו ה נשמה נשרפת , אלוהינו ש ב ה שמיים אנא רחם ו עזור , ת.נ.צ.ב.ה . "	0
ש בת שלום . בקרוב מאוד כבוד נשיא ה מדינה ה אהוב ביותר של אנחנו .	0
מה יש ? ל מה צועק ? ל אתה תתחתן עם ערביה חופשי . כל אחד ו ה פנטזיה של הוא	0
" ה דעות של אתה יפות ... רוצה לראות אם אחת ה נכדות של אתה או ה בנות יתאסלמו כדי לממש את ה זוגיות ???? האם גם אז ירווח ל אתה ו תהיה ליברלי ו יתרה מ כך תשמח ו תשתתף ב שמחה .... במקום לדאוג ש ה רבנות תתיר בלי להקשות מי ש רוצה להמיר את דתו ו להיות יהודי , לא צריך לעבור אלף מ דורי גינהנום , אם בכלל יתירו ל הוא ... לכן ה דרך ה קלה לעזוב את ה יהדות .. זו בושה ל מדינה .... מצפה מ ה מדינה ש מי ש כשיר ו משרת את ה מדינה ו רוצה להיות יהודי , כי הוא עלה כ יהודי ו זה מה ש מכיר ... לרכך את ה רבנות ו להתיר ל ה אנשים חופש להגשים את חלומם ו לא לעזוב את ה דת ... תחשוב על זה .. אולי תדאג שם ב רבנות ... "	1
מזל טוב לכבוד ה נשיא הכי מתוק ש ל עם ישראל מגיע ה יושר תמיד מנצח	0
בשביל סטטוסים כ ה אלה שווה לשמור על מוסד ה נשיאות . חיפשתי ימים מישהו שפוי ב ה מדינה ה זאת ש יגיד את ה דברים .	0
הצלחתך הצלחתינו	0
כן כן כל ה כבוד ל ה נשיא . אני רק מאחל ש גורלה של מורל לא יהיה כמו גורלן של הרבה נשים יהודיות ש התחתנו עם ערבים .	0
נשיא בעד התבוללות לאן הגענו אם כול ישראלית ו יהודיה היתה מתחתנת עם ערבי עם ישראל לא היה קיים עוד	1
איש יקר ב דורנו מזל טוב ב ריאות ו הצלחה	0
" כבוד ה נשיא תודה ל אתה ש אתה מייצג את ה טוב ו ה יפה ש ב ה חברה ה ישראלית , אנחנו מעריכים את אתה ש תבונתך אתה מאזן בין ערכים יהודים ל ערכים דמוקרטיים . יישר כח ו אנו מחזקים את ידיך . "	0
" ה פרצוף השתנה , אבל ה קול הוא קול פרס . האם אתה שפוי ? הוא מוסלמי , אויב ה עם ה יהודי . אתה מדבר על הסתה ? ו מה עם מה ש קרה את היא פה ב ה ארץ ו ה הסתה של ה מוסלמים ל השמדת ישראל ? על חנין זועבי ש מעת ? ה יאצלא מסיתה לפי דעתך ה נשיאותית ? אולי תבקש מ את הוא מוסלמי ש יאפשר גם ל אחותו להתחתן עם יהודי ו להתגייר ו אז תשמע את דעתו על הסתה , אהבה ו גזענות . תסלח ל אני ש אני אומרת זאת , אבל תתבייש . אתה לא מיצג עכשיו את מה ש יצגת כש ב יקשת להיבחר . כנראה ה כוח כן משחית . "	1
נחמה את ישנה ליד ה נשיא של עם ה יהודי ב ה ארץ ו ב תפוצות ... 🍷	0
נשיא לישראל . אמאלה . בגלל 60 . 70 מושחטים בחרו ב הוא . אז הוא נשיא . ש חכתי הוא נולד נשיא . מ זה . בן מלכים . מזרע דוד ה מלך חחחח . מטומטמים	1
מתייפייף קטנצ'יק .	1
כבוד ל נשיא . בושה ש זה ה עם .	0
